DTYPE,id,cost,dataEntryString,gpUnit,gpValue,name,rarity,roll,weight,weightUnits,addDamageType,addMultiple,additionalDie,averageDmgPerTurn10K,baseDie,baseMulti,info,mainDamageType,mainDie,mainMultiple,variance,weaponType,meleeWeapon,rangedWeapon
MartialMeleeWeapon,1543,500,,2,500.0,Mastercrafted Fire Glaive,3,,6.0,lbs,3,2,3,20.0272,4,1,"Heavy, reach, two-handed",11,5,2,1.39790682842093,2,2,
SimpleMeleeWeapon,1544,5,,2,5.0,Worthless Mace,0,,4.0,lbs,8,0,0,1.9948,2,1,-,1,1,1,0.00415599780787946,0,6,
MartialRangeWeapon,1545,9,,2,9.0,Shiny Thunder Net,2,,3.0,lbs,12,1,0,2.9886,1,1,"Special, thrown (range 5/15)",,1,1,0.875618020225164,3,,4
SimpleRangeWeapon,1546,33,,1,0.329999992623925,Fabled Radiant Sling,4,,0.0,lbs,10,2,1,12.9628,1,1,Ammunition (range 30/120),1,2,3,2.07149022051053,1,,3
SimpleMeleeWeapon,1547,1,,1,0.00999999977648258,Dingy Club,0,,2.0,lbs,0,0,0,1.0,1,1,Light,1,0,1,0.00348033967132138,0,0,
SimpleRangeWeapon,1548,45,,0,0.00449999988632044,Sharp Force Dart,2,,0.25,lbs,4,1,0,2.9981,1,1,"Finesse, thrown (range 20/60)",7,1,1,1.01855203194909,1,,1
SimpleMeleeWeapon,1549,1,,1,0.00999999977648258,Trash Club,0,,2.0,lbs,12,0,0,1.0,1,1,Light,1,0,1,0.00154071692416808,0,0,
SimpleRangeWeapon,1550,625,,2,625.0,Resonating Fire Light Crossbow,3,,5.0,lbs,3,2,3,22.9833,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.116180539901,1,,0
SimpleRangeWeapon,1551,25,,2,25.0,Scrap Light Crossbow,0,,5.0,lbs,6,0,0,2.9878,3,1,"Ammunition (range 80/320), loading, two-handed",7,2,1,0.00455171556678414,1,,0
MartialMeleeWeapon,1552,250,,2,250.0,Remarkable Radiant Lance,3,,6.0,lbs,10,2,5,42.3662,5,1,"Reach, special",7,6,3,2.13713695765288,2,6,
MartialRangeWeapon,1553,10,,2,10.0,Common Blowgun,1,,1.0,lbs,11,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.465678563064401,3,,0
MartialMeleeWeapon,1554,330,,2,330.0,Venerable Slashing Flail,4,,2.0,lbs,11,2,3,22.9953,3,1,-,1,4,3,2.99119934435582,2,1,
MartialMeleeWeapon,1555,10,,2,10.0,Rusty Flail,0,,2.0,lbs,12,0,0,2.9861,3,1,-,1,2,1,0.00894696268734144,2,1,
SimpleMeleeWeapon,1556,1,,2,1.0,Useful Sickle,1,,2.0,lbs,4,0,0,1.9856,1,1,Light,11,1,1,0.522113210963362,0,8,
MartialMeleeWeapon,1557,45,,2,45.0,Fine Psychic Trident,2,,4.0,lbs,9,1,0,4.0232,2,1,"Thrown (range 20/60), versatile (1d8)",7,2,1,0.788523958199467,2,14,
MartialRangeWeapon,1558,10,,2,10.0,Scrap Blowgun,0,,1.0,lbs,12,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.00372198240649851,3,,0
MartialMeleeWeapon,1559,90,,2,90.0,Valuable Necrotic Shortsword,2,,2.0,lbs,6,1,1,5.0109,2,1,"Finesse, light",7,2,1,1.10316939454048,2,13,
SimpleMeleeWeapon,1560,5,,2,5.0,Normal Handaxe,1,,2.0,lbs,0,0,0,3.0169,2,1,"Light, thrown (range 20/60)",11,2,1,0.418709245036177,0,3,
SimpleRangeWeapon,1561,225,,2,225.0,Fine Cold Shortbow,2,,2.0,lbs,2,1,0,3.9914,2,1,"Ammunition (range 80/320), two-handed",7,2,1,0.796281095462032,1,,2
MartialMeleeWeapon,1562,18,,2,18.0,Sharp Bludgeoning Whip,2,,3.0,lbs,1,1,0,3.0021,1,1,"Finesse, reach",11,1,1,1.1561272121394,2,17,
SimpleRangeWeapon,1563,825,,2,825.0,Outstanding Fire Shortbow,4,,2.0,lbs,3,2,2,17.9903,2,1,"Ammunition (range 80/320), two-handed",7,3,3,2.11243160284211,1,,2
MartialRangeWeapon,1564,2475,,2,2475.0,Glorious Fire One Handed Crossbow,4,,3.0,lbs,3,2,1,12.9748,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.24328705968102,3,,1
MartialMeleeWeapon,1565,50,,2,50.0,Functional Greatsword,1,,6.0,lbs,11,0,0,6.0065,2,2,"Heavy, two-handed",11,2,2,0.416561756933087,2,4,
MartialMeleeWeapon,1566,330,,2,330.0,Lionized Force Battleaxe,4,,4.0,lbs,4,2,3,22.968,3,1,Versatile (1d10),11,4,3,1.96197405627386,2,0,
MartialRangeWeapon,1567,90,,2,90.0,Exceptional Slashing Blowgun,2,,1.0,lbs,11,1,0,2.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.948235992061172,3,,0
SimpleRangeWeapon,1568,25,,2,25.0,Useful Light Crossbow,1,,5.0,lbs,1,0,0,4.0123,3,1,"Ammunition (range 80/320), loading, two-handed",7,3,1,0.544100080957513,1,,0
SimpleMeleeWeapon,1569,66,,1,0.65999998524785,Exalted Radiant Quarterstaff,4,,4.0,lbs,10,2,2,17.9422,2,1,Versatile (1d8),1,3,3,2.77157662903744,0,7,
SimpleMeleeWeapon,1570,2,,1,0.0199999995529652,Junk Quarterstaff,0,,4.0,lbs,9,0,0,2.0016,2,1,Versatile (1d8),1,1,1,0.00284243150382394,0,7,
MartialRangeWeapon,1571,33,,2,33.0,Fabled Force Net,4,,3.0,lbs,4,2,1,12.9794,1,1,"Special, thrown (range 5/15)",,2,3,1.84994242111611,3,,4
SimpleRangeWeapon,1572,5,,0,0.000499999987368938,Scrap Dart,0,,0.25,lbs,0,0,0,1.0,1,1,"Finesse, thrown (range 20/60)",7,0,1,0.00343856083352495,1,,1
SimpleMeleeWeapon,1573,33,,1,0.329999992623925,Famous Necrotic Club,4,,2.0,lbs,6,2,1,12.9804,1,1,Light,1,2,3,2.46769008441944,0,0,
SimpleRangeWeapon,1574,25,,2,25.0,Unexceptional Light Crossbow,1,,5.0,lbs,12,0,0,4.0221,3,1,"Ammunition (range 80/320), loading, two-handed",7,3,1,0.532011454876127,1,,0
SimpleMeleeWeapon,1575,5,,2,5.0,Junk Handaxe,0,,2.0,lbs,3,0,0,1.9877,2,1,"Light, thrown (range 20/60)",11,1,1,0.00811662407412162,0,3,
SimpleRangeWeapon,1576,225,,2,225.0,Sharp Slashing Light Crossbow,2,,5.0,lbs,11,1,2,6.9994,3,1,"Ammunition (range 80/320), loading, two-handed",7,3,1,1.11890899201416,1,,0
SimpleMeleeWeapon,1577,17,,1,0.169999996200204,Valuable Acid Club,2,,2.0,lbs,0,2,0,8.0056,1,1,Light,1,2,2,1.2563658422655,0,0,
MartialRangeWeapon,1578,675,,2,675.0,Valuable Thunder One Handed Crossbow,2,,3.0,lbs,12,1,0,2.9982,1,1,"Ammunition (range 30/120), light, loading",7,1,1,1.14922090883792,3,,1
MartialMeleeWeapon,1579,340,,2,340.0,Sharp Force Halberd,2,,6.0,lbs,4,2,3,20.027,4,1,"Heavy, reach, two-handed",11,5,2,1.22166303901048,2,5,
SimpleRangeWeapon,1580,33,,1,0.329999992623925,Renowned Cold Sling,4,,0.0,lbs,2,2,1,12.9965,1,1,Ammunition (range 30/120),1,2,3,2.18956022419633,1,,3
SimpleRangeWeapon,1581,25,,2,25.0,Unexceptional Shortbow,1,,2.0,lbs,9,0,0,2.9931,2,1,"Ammunition (range 80/320), two-handed",7,2,1,0.57436845647957,1,,2
SimpleMeleeWeapon,1582,2,,1,0.0199999995529652,Not Junk Greatclub,1,,10.0,lbs,4,0,0,4.0398,3,1,Two-handed,1,3,1,0.519656172844662,0,2,
MartialMeleeWeapon,1583,20,,2,20.0,Scrap Glaive,0,,6.0,lbs,7,0,0,3.9882,4,1,"Heavy, reach, two-handed",11,3,1,0.00277668845773855,2,2,
SimpleMeleeWeapon,1584,5,,2,5.0,Trash Javelin,0,,2.0,lbs,11,0,0,1.9909,2,1,Thrown (range 30/120),7,1,1,0.00418237558306341,0,4,
SimpleMeleeWeapon,1585,1,,2,1.0,Junk Sickle,0,,2.0,lbs,11,0,0,1.0,1,1,Light,11,0,1,0.00160585816543516,0,8,
SimpleRangeWeapon,1586,925,,2,925.0,Rare Piercing Light Crossbow,3,,5.0,lbs,7,3,2,19.1008,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,2,1.63847503604497,1,,0
MartialMeleeWeapon,1587,10,,2,10.0,Common Shortsword,1,,2.0,lbs,2,0,0,2.995,2,1,"Finesse, light",7,2,1,0.579753581797041,2,13,
MartialMeleeWeapon,1588,10,,2,10.0,Worthless Shortsword,0,,2.0,lbs,2,0,0,1.9958,2,1,"Finesse, light",7,1,1,0.0063884506755385,2,13,
MartialRangeWeapon,1589,10,,2,10.0,Regular Blowgun,1,,1.0,lbs,2,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.415022728936172,3,,0
SimpleMeleeWeapon,1590,18,,1,0.179999995976686,The Bee Knees Lightning Greatclub,2,,10.0,lbs,5,1,2,6.9973,3,1,Two-handed,1,3,1,1.11241006317908,0,2,
SimpleRangeWeapon,1591,1,,1,0.00999999977648258,Rusty Sling,0,,0.0,lbs,6,0,0,1.0,1,1,Ammunition (range 30/120),1,0,1,0.000733779377533498,1,,3
SimpleRangeWeapon,1592,1,,1,0.00999999977648258,Trash Sling,0,,0.0,lbs,12,0,0,1.0,1,1,Ammunition (range 30/120),1,0,1,0.00378390511019647,1,,3
SimpleMeleeWeapon,1593,5,,2,5.0,Scrap Mace,0,,4.0,lbs,5,0,0,2.0004,2,1,-,1,1,1,0.00939098924111814,0,6,
MartialRangeWeapon,1594,370,,2,370.0,Mastercrafted Lightning Blowgun,3,,1.0,lbs,5,3,0,7.0097,0,1,"Ammunition (range 25/100), loading",7,1,2,1.51944023028357,3,,0
SimpleRangeWeapon,1595,825,,2,825.0,Lionized Thunder Light Crossbow,4,,5.0,lbs,12,2,3,22.9838,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,1.98891629329313,1,,0
SimpleMeleeWeapon,1596,165,,2,165.0,Dominating Slashing Handaxe,4,,2.0,lbs,11,2,2,17.9901,2,1,"Light, thrown (range 20/60)",11,3,3,2.74578692802708,0,3,
SimpleRangeWeapon,1597,45,,0,0.00449999988632044,Valuable Acid Dart,2,,0.25,lbs,0,1,0,2.9996,1,1,"Finesse, thrown (range 20/60)",7,1,1,1.00833880179721,1,,1
MartialRangeWeapon,1598,1650,,2,1650.0,GodKiller Poison Heavy Crossbow,4,,18.0,lbs,8,2,1,13.0106,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,2,3,3.00824592818114,3,,2
MartialMeleeWeapon,1599,370,,2,370.0,Fuck Yeah this is Rare Lightning Maul,3,,10.0,lbs,5,3,1,17.9372,2,2,"Heavy, two-handed",1,3,3,1.55918089931557,2,8,
MartialRangeWeapon,1600,1850,,2,1850.0,Well Crafted Lightning Longbow,3,,2.0,lbs,5,3,0,8.9808,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,2,1.44134686272643,3,,3
SimpleMeleeWeapon,1601,2,,1,0.0199999995529652,Broken Light Hammer,0,,2.0,lbs,1,0,0,1.0,1,1,"Light, thrown (range 20/60)",1,0,1,0.00459763034647564,0,5,
MartialRangeWeapon,1602,25,,2,25.0,Remarkable Psychic Net,3,,3.0,lbs,9,2,1,13.0032,1,1,"Special, thrown (range 5/15)",,2,3,1.95720403678093,3,,4
SimpleMeleeWeapon,1603,34,,1,0.339999992400408,Nice Bludgeoning Quarterstaff,2,,4.0,lbs,1,2,1,11.9987,2,1,Versatile (1d8),1,3,2,1.33547340454319,0,7,
MartialRangeWeapon,1604,75,,2,75.0,Regular One Handed Crossbow,1,,3.0,lbs,8,0,0,2.0118,1,1,"Ammunition (range 30/120), light, loading",7,1,1,0.556218757107275,3,,1
SimpleRangeWeapon,1605,1,,1,0.00999999977648258,Not Junk Sling,1,,0.0,lbs,10,0,0,2.0013,1,1,Ammunition (range 30/120),1,1,1,0.512671045186571,1,,3
MartialMeleeWeapon,1606,925,,2,925.0,Rare Necrotic Rapier,3,,2.0,lbs,6,3,2,19.0664,3,1,Finesse,7,4,2,1.44042968935988,2,11,
SimpleMeleeWeapon,1607,18,,2,18.0,Sharp Piercing Dagger,2,,1.0,lbs,7,1,0,2.9923,1,1,"Finesse, light, thrown (range 20/60)",7,1,1,0.964145261503892,0,1,
MartialRangeWeapon,1608,50,,2,50.0,Rusty Longbow,0,,2.0,lbs,4,0,0,1.0,1,1,"Ammunition (range 150/600), heavy, two-handed",7,0,1,0.00530019319542669,3,,3
SimpleMeleeWeapon,1609,165,,2,165.0,Outstanding Bludgeoning Handaxe,4,,2.0,lbs,1,2,2,17.9812,2,1,"Light, thrown (range 20/60)",11,3,3,2.51494591425534,0,3,
SimpleRangeWeapon,1610,37,,1,0.369999991729856,Mastercrafted Poison Sling,3,,0.0,lbs,8,3,0,9.0333,1,1,Ammunition (range 30/120),1,2,2,1.6221690179075,1,,3
SimpleRangeWeapon,1611,25,,2,25.0,Destroyed Light Crossbow,0,,5.0,lbs,8,0,0,2.984,3,1,"Ammunition (range 80/320), loading, two-handed",7,2,1,0.00292397871531739,1,,0
SimpleMeleeWeapon,1612,9,,2,9.0,Pointy Thunder Sickle,2,,2.0,lbs,12,1,0,3.0038,1,1,Light,11,1,1,1.03272976468242,0,8,
MartialRangeWeapon,1613,1250,,2,1250.0,Magical Lightning Longbow,3,,2.0,lbs,5,2,1,12.9996,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,3,2.22968198093693,3,,3
MartialMeleeWeapon,1614,5,,2,5.0,Junk Pike,0,,18.0,lbs,0,0,0,3.9831,4,1,"Heavy, reach, two-handed",7,3,1,0.00159543229080288,2,10,
SimpleMeleeWeapon,1615,18,,1,0.179999995976686,Shiny Fire Light Hammer,2,,2.0,lbs,3,1,0,2.9978,1,1,"Light, thrown (range 20/60)",1,1,1,1.06069146583822,0,5,
SimpleMeleeWeapon,1616,33,,2,33.0,GodKiller Piercing Spear,4,,3.0,lbs,7,2,2,17.9912,2,1,"Thrown (range 20/60), versatile (1d8)",7,3,3,2.85102861881077,0,9,
MartialRangeWeapon,1617,50,,2,50.0,Useful Heavy Crossbow,1,,18.0,lbs,0,0,0,1.9927,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,1,1,0.363878198731648,3,,2
MartialMeleeWeapon,1618,15,,2,15.0,Normal Warhammer,1,,2.0,lbs,2,0,0,4.0129,3,1,Versatile (1d10),1,3,1,0.444156379953743,2,16,
SimpleMeleeWeapon,1619,33,,1,0.329999992623925,One of A Kind Acid Club,4,,2.0,lbs,0,2,1,12.9778,1,1,Light,1,2,3,1.98916389282957,0,0,
MartialRangeWeapon,1620,1,,2,1.0,Useful Net,1,,3.0,lbs,0,0,0,2.0022,1,1,"Special, thrown (range 5/15)",,1,1,0.407847843128383,3,,4
MartialRangeWeapon,1621,2775,,2,2775.0,Unyeilding Force One Handed Crossbow,3,,3.0,lbs,4,3,0,9.0153,1,1,"Ammunition (range 30/120), light, loading",7,2,2,1.53476229192196,3,,1
SimpleRangeWeapon,1622,5,,0,0.000499999987368938,Junk Dart,0,,0.25,lbs,7,0,0,1.0,1,1,"Finesse, thrown (range 20/60)",7,0,1,0.00116090025501421,1,,1
SimpleMeleeWeapon,1623,9,,1,0.0899999979883432,The Bee Knees Bludgeoning Club,2,,2.0,lbs,1,1,0,2.999,1,1,Light,1,1,1,0.912109506780761,0,0,
MartialMeleeWeapon,1624,330,,2,330.0,Dominating Acid Lance,4,,6.0,lbs,0,2,5,42.1184,5,1,"Reach, special",7,6,3,2.18995897393584,2,6,
MartialMeleeWeapon,1625,20,,2,20.0,Useful Glaive,1,,6.0,lbs,2,0,0,5.0134,4,1,"Heavy, reach, two-handed",11,4,1,0.426207674725116,2,2,
MartialRangeWeapon,1626,450,,2,450.0,Nice Poison Longbow,2,,2.0,lbs,8,1,0,3.0037,1,1,"Ammunition (range 150/600), heavy, two-handed",7,1,1,1.05956418101875,3,,3
SimpleMeleeWeapon,1627,50,,2,50.0,Magical Poison Dagger,3,,1.0,lbs,8,2,1,13.0158,1,1,"Finesse, light, thrown (range 20/60)",7,2,3,1.84343814826274,0,1,
SimpleRangeWeapon,1628,825,,2,825.0,Dominating Piercing Shortbow,4,,2.0,lbs,7,2,2,18.0279,2,1,"Ammunition (range 80/320), two-handed",7,3,3,2.54834876929102,1,,2
SimpleRangeWeapon,1629,5,,0,0.000499999987368938,Trash Dart,0,,0.25,lbs,3,0,0,1.0,1,1,"Finesse, thrown (range 20/60)",7,0,1,0.00077599698442376,1,,1
SimpleMeleeWeapon,1630,9,,2,9.0,Uncommon Cold Sickle,2,,2.0,lbs,2,1,0,2.9922,1,1,Light,11,1,1,0.984727975765022,0,8,
MartialMeleeWeapon,1631,20,,2,20.0,Unexceptional Glaive,1,,6.0,lbs,7,0,0,5.0254,4,1,"Heavy, reach, two-handed",11,4,1,0.444541541110893,2,2,
MartialRangeWeapon,1632,33,,2,33.0,Fabled Radiant Net,4,,3.0,lbs,10,2,1,13.0208,1,1,"Special, thrown (range 5/15)",,2,3,2.07384817284864,3,,4
MartialMeleeWeapon,1633,660,,2,660.0,Fabled Fire Glaive,4,,6.0,lbs,3,2,4,28.0494,4,1,"Heavy, reach, two-handed",11,5,3,2.78540887951355,2,2,
SimpleRangeWeapon,1634,225,,2,225.0,Shiny Necrotic Shortbow,2,,2.0,lbs,6,1,1,4.9955,2,1,"Ammunition (range 80/320), two-handed",7,2,1,0.968923134256931,1,,2
SimpleMeleeWeapon,1635,1,,2,1.0,Functional Sickle,1,,2.0,lbs,4,0,0,1.9972,1,1,Light,11,1,1,0.366014256393791,0,8,
SimpleRangeWeapon,1636,25,,2,25.0,Normal Light Crossbow,1,,5.0,lbs,11,0,0,3.988,3,1,"Ammunition (range 80/320), loading, two-handed",7,3,1,0.577178661711296,1,,0
SimpleRangeWeapon,1637,37,,1,0.369999991729856,Remarkable Slashing Sling,3,,0.0,lbs,11,3,0,8.9881,1,1,Ammunition (range 30/120),1,2,2,1.7082146775081,1,,3
SimpleRangeWeapon,1638,925,,2,925.0,Unyeilding Necrotic Shortbow,3,,2.0,lbs,6,3,1,14.0344,2,1,"Ammunition (range 80/320), two-handed",7,3,2,1.7995466661359,1,,2
MartialRangeWeapon,1639,1,,2,1.0,Worthless Net,0,,3.0,lbs,0,0,0,1.0,1,1,"Special, thrown (range 5/15)",,0,1,0.00441844442346594,3,,4
MartialMeleeWeapon,1640,925,,2,925.0,Mastercrafted Psychic Rapier,3,,2.0,lbs,9,3,2,18.974,3,1,Finesse,7,4,2,1.42805513787648,2,11,
MartialRangeWeapon,1641,1650,,2,1650.0,Fabled Piercing Longbow,4,,2.0,lbs,7,2,1,13.0322,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,3,2.98450416204619,3,,3
SimpleRangeWeapon,1642,25,,2,25.0,Normal Light Crossbow,1,,5.0,lbs,5,0,0,4.0238,3,1,"Ammunition (range 80/320), loading, two-handed",7,3,1,0.42649849355664,1,,0
MartialRangeWeapon,1643,1650,,2,1650.0,Fabled Radiant Longbow,4,,2.0,lbs,10,2,1,12.989,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,3,3.00116952077747,3,,3
MartialMeleeWeapon,1644,5,,2,5.0,Dull Trident,1,,4.0,lbs,2,0,0,2.987,2,1,"Thrown (range 20/60), versatile (1d8)",7,2,1,0.504357936241505,2,14,
MartialRangeWeapon,1645,10,,2,10.0,Common Blowgun,1,,1.0,lbs,6,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.426990523865149,3,,0
MartialMeleeWeapon,1646,90,,2,90.0,Fine Poison Lance,2,,6.0,lbs,8,1,4,10.8923,5,1,"Reach, special",7,5,1,1.06752616721457,2,6,
MartialRangeWeapon,1647,37,,2,37.0,Unyeilding Cold Net,3,,3.0,lbs,2,3,0,9.005,1,1,"Special, thrown (range 5/15)",,2,2,1.64335269703025,3,,4
SimpleRangeWeapon,1648,25,,1,0.249999994412065,Rare Bludgeoning Sling,3,,0.0,lbs,1,2,1,13.0071,1,1,Ammunition (range 30/120),1,2,3,2.14918234621668,1,,3
SimpleRangeWeapon,1649,125,,0,0.0124999996842234,Unyeilding Fire Dart,3,,0.25,lbs,3,2,1,13.0018,1,1,"Finesse, thrown (range 20/60)",7,2,3,1.98369766075252,1,,1
MartialRangeWeapon,1650,75,,2,75.0,Scrap One Handed Crossbow,0,,3.0,lbs,7,0,0,1.0,1,1,"Ammunition (range 30/120), light, loading",7,0,1,0.0038718473205882,3,,1
SimpleRangeWeapon,1651,825,,2,825.0,Immortal Bludgeoning Light Crossbow,4,,5.0,lbs,1,2,3,23.0233,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,1.94092367465772,1,,0
SimpleMeleeWeapon,1652,1,,2,1.0,Trash Sickle,0,,2.0,lbs,10,0,0,1.0,1,1,Light,11,0,1,0.00430015362237004,0,8,
MartialMeleeWeapon,1653,340,,2,340.0,Unusual Thunder Glaive,2,,6.0,lbs,12,2,3,20.0121,4,1,"Heavy, reach, two-handed",11,5,2,1.23223063984236,2,2,
MartialMeleeWeapon,1654,185,,2,185.0,Magic Infused Necrotic Pike,3,,18.0,lbs,6,3,3,23.9506,4,1,"Heavy, reach, two-handed",7,5,2,1.69669607541952,2,10,
MartialRangeWeapon,1655,1250,,2,1250.0,Fuck Yeah this is Rare Piercing Longbow,3,,2.0,lbs,7,2,1,12.9786,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,3,1.8459149225281,3,,3
MartialMeleeWeapon,1656,980,,2,980.0,Exalted Necrotic Halberd,4,,6.0,lbs,6,3,3,23.9383,4,1,"Heavy, reach, two-handed",11,5,2,1.7657682635589,2,5,
SimpleMeleeWeapon,1657,125,,2,125.0,Resonating Necrotic Handaxe,3,,2.0,lbs,6,2,2,17.977,2,1,"Light, thrown (range 20/60)",11,3,3,2.23910085186896,0,3,
SimpleMeleeWeapon,1658,185,,2,185.0,Unnaturally Sharp Radiant Handaxe,3,,2.0,lbs,10,3,1,13.9719,2,1,"Light, thrown (range 20/60)",11,3,2,1.51922196265894,0,3,
MartialMeleeWeapon,1659,20,,2,20.0,Dull Glaive,1,,6.0,lbs,11,0,0,4.9771,4,1,"Heavy, reach, two-handed",11,4,1,0.437853825573281,2,2,
SimpleMeleeWeapon,1660,37,,2,37.0,Resonating Poison Sickle,3,,2.0,lbs,8,3,0,8.9663,1,1,Light,11,2,2,1.69072702773193,0,8,
SimpleRangeWeapon,1661,25,,2,25.0,Trash Light Crossbow,0,,5.0,lbs,8,0,0,2.9894,3,1,"Ammunition (range 80/320), loading, two-handed",7,2,1,0.0052280035645272,1,,0
MartialRangeWeapon,1662,675,,2,675.0,Pointy Poison One Handed Crossbow,2,,3.0,lbs,8,1,0,3.016,1,1,"Ammunition (range 30/120), light, loading",7,1,1,0.885085499812764,3,,1
SimpleRangeWeapon,1663,825,,2,825.0,Mythical Piercing Light Crossbow,4,,5.0,lbs,7,2,3,22.8881,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.2792510327052,1,,0
SimpleMeleeWeapon,1664,74,,1,0.739999983459711,Unyeilding Force Light Hammer,3,,2.0,lbs,4,3,0,8.99,1,1,"Light, thrown (range 20/60)",1,2,2,1.62574668539286,0,5,
MartialRangeWeapon,1665,850,,2,850.0,Shiny Piercing Longbow,2,,2.0,lbs,7,2,0,8.0001,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,2,1.32240193995691,3,,3
SimpleRangeWeapon,1666,25,,1,0.249999994412065,Magic Infused Radiant Sling,3,,0.0,lbs,10,2,1,13.0183,1,1,Ammunition (range 30/120),1,2,3,1.8134257571639,1,,3
SimpleMeleeWeapon,1667,5,,2,5.0,Normal Handaxe,1,,2.0,lbs,12,0,0,3.0242,2,1,"Light, thrown (range 20/60)",11,2,1,0.554139957921079,0,3,
SimpleRangeWeapon,1668,33,,1,0.329999992623925,Immortal Lightning Sling,4,,0.0,lbs,5,2,1,12.9947,1,1,Ammunition (range 30/120),1,2,3,1.93930589470627,1,,3
MartialMeleeWeapon,1669,1650,,2,1650.0,Venerable Thunder Greatsword,4,,6.0,lbs,12,2,2,22.0069,2,2,"Heavy, two-handed",11,3,4,2.78705585130038,2,4,
SimpleRangeWeapon,1670,25,,2,25.0,Dingy Light Crossbow,0,,5.0,lbs,4,0,0,2.9999,3,1,"Ammunition (range 80/320), loading, two-handed",7,2,1,0.00668284588809153,1,,0
SimpleRangeWeapon,1671,5,,0,0.000499999987368938,Dingy Dart,0,,0.25,lbs,3,0,0,1.0,1,1,"Finesse, thrown (range 20/60)",7,0,1,0.00942379252234231,1,,1
SimpleMeleeWeapon,1672,1,,2,1.0,Normal Sickle,1,,2.0,lbs,10,0,0,2.0041,1,1,Light,11,1,1,0.480714513378529,0,8,
MartialMeleeWeapon,1673,825,,2,825.0,One of A Kind Force Rapier,4,,2.0,lbs,4,2,3,22.9589,3,1,Finesse,7,4,3,1.95179479734057,2,11,
SimpleMeleeWeapon,1674,2,,2,2.0,Dull Dagger,1,,1.0,lbs,1,0,0,1.9987,1,1,"Finesse, light, thrown (range 20/60)",7,1,1,0.557633963597478,0,1,
SimpleMeleeWeapon,1675,45,,2,45.0,Nice Psychic Javelin,2,,2.0,lbs,9,1,1,4.9943,2,1,Thrown (range 30/120),7,2,1,0.959873824041805,0,4,
SimpleMeleeWeapon,1676,18,,1,0.179999995976686,The Bee Knees Cold Greatclub,2,,10.0,lbs,2,1,2,7.029,3,1,Two-handed,1,3,1,1.07066535178973,0,2,
MartialMeleeWeapon,1677,5,,2,5.0,Junk War Pick,0,,2.0,lbs,4,0,0,2.9872,3,1,-,7,2,1,0.0084907727232671,2,15,
SimpleMeleeWeapon,1678,2,,1,0.0199999995529652,Rusty Greatclub,0,,10.0,lbs,0,0,0,3.0036,3,1,Two-handed,1,2,1,0.00544181812328232,0,2,
MartialMeleeWeapon,1679,925,,2,925.0,Magical Acid Scimitar,3,,3.0,lbs,0,3,1,14.0022,2,1,"Finesse, light",11,3,2,1.73611352578333,2,12,
MartialRangeWeapon,1680,250,,2,250.0,Magic Infused Cold Blowgun,3,,1.0,lbs,2,2,0,8.0182,0,1,"Ammunition (range 25/100), loading",7,1,3,1.95935698238163,3,,0
SimpleMeleeWeapon,1681,125,,2,125.0,Magic Infused Piercing Mace,3,,4.0,lbs,7,2,1,12.0411,2,1,-,1,3,2,1.3214496824043,0,6,
MartialMeleeWeapon,1682,135,,2,135.0,Fine Force Morningstar,2,,4.0,lbs,4,1,2,6.9945,3,1,-,7,3,1,0.863063615987061,2,9,
MartialRangeWeapon,1683,1850,,2,1850.0,Resonating Thunder Longbow,3,,2.0,lbs,12,3,0,9.0019,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,2,1.43748757359157,3,,3
MartialMeleeWeapon,1684,15,,2,15.0,Junk Morningstar,0,,4.0,lbs,10,0,0,3.0011,3,1,-,7,2,1,0.00235053419942077,2,9,
SimpleRangeWeapon,1685,25,,2,25.0,Regular Shortbow,1,,2.0,lbs,10,0,0,3.0097,2,1,"Ammunition (range 80/320), two-handed",7,2,1,0.365690765408357,1,,2
MartialMeleeWeapon,1686,10,,2,10.0,Junk Flail,0,,2.0,lbs,8,0,0,2.9728,3,1,-,1,2,1,0.00305567382994513,2,1,
SimpleRangeWeapon,1687,165,,0,0.0164999995831749,GodKiller Radiant Dart,4,,0.25,lbs,10,2,1,13.0018,1,1,"Finesse, thrown (range 20/60)",7,2,3,2.37122021163804,1,,1
